"id","materia","topico","colegio","ano","versao","questao","alt_a","alt_b","alt_c","alt_d","alt_e","gabarito"
"768b6a8f-84e2-4cf7-958c-eefd428500b4","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"TEXTO I: VIAGENS DE GULLIVER

Eu havia me formado médico havia pouco tempo. Meu consultório ainda tinha poucos pacientes e, na verdade, eu não estava gostando muito da minha rotina. Trabalhava pouco e o dinheiro que ganhava quase não dava para sustentar minha esposa Mary e meus filhos. Certo dia, um amigo, que era comandante de um navio, foi me visitar.

— Gostaria de lhe fazer um convite, Gulliver. Você quer trabalhar como médico de bordo do meu navio Antílope? — perguntou.

Eu estava acostumado a navegar desde a infância. Gostava de viagens marítimas, de enfrentar ondas grandes e ventos fortes. Quando entrei na Faculdade de Medicina, precisei abandonar essas viagens, pois tinha pilhas de livros para ler e muitas aulas às quais me dedicar. Quando o comandante do Antílope fez a proposta, meus olhos brilharam. Minha esposa pediu muito para que eu não embarcasse. Tinha ouvido muitas histórias de navios que se perdem e nunca voltam, lendas de monstros marinhos e furacões que sugam os marinheiros.

Mas minha ânsia por aventuras foi mais forte. Em 4 de maio de 1699 parti com o Antílope e a sua tripulação do porto de Bristol, na Inglaterra. As primeiras semanas de viagem foram tranquilas. Como o meu emprego não exigia que eu me dedicasse em tempo integral, afinal não há pessoas doentes a bordo todo dia, ofereci-me para trabalhar como marinheiro. Assim, ajudava a tripulação no que era necessário.

No dia em que o capitão nos avisou que em breve chegaríamos à Índia, uma tempestade horrível começou. Ondas gigantescas atingiam a proa e lavavam o convés, arrastando com elas tudo o que encontravam pela frente.

Tínhamos de controlar as velas, que podiam se rasgar com ventos fortíssimos. Quando a noite chegou, um estrondo se ouviu e todos nós percebemos que teríamos de pular na água. O navio havia batido contra um rochedo de repente, fazendo com que o casco praticamente se partisse ao meio. Gritei pelos meus companheiros, mas não ouvi resposta. Comecei a nadar. Era preciso vencer as ondas, que por vezes quebravam em cima de mim.

Quando a chuva se acalmou um pouco, comecei a sentir cãibras. Estiquei o corpo e me deitei de costas para boiar. Logo que recuperei as forças voltei a nadar. Foi então que senti algo sob meus pés, era uma coisa fofa e eu podia caminhar sobre ela.

— Terra! — gritei. — É areia, terra firme!

Andei com dificuldade até a praia e me deitei. Pensei em Mary, nas crianças, na minha casa... Senti muitas saudades de tudo e, exausto, acabei adormecendo.

(...)

Acordei com o sol nos olhos. Ainda me sentia muito cansado e tinha dores pelo corpo. Tentei movimentar o braço e não consegui. Depois procurei levantar, mas minha cabeça não saiu do chão. Eu estava completamente preso à areia da praia. Fiquei desesperado, não sabia o que estava acontecendo.

De repente, senti uma espécie de cócegas na perna, que foi subindo para a barriga e em seguida para o peito. “O que será isso? Deve ser um caranguejo ou talvez haja formigas nesta praia”, pensei com medo. Eu só conseguia enxergar o azul do céu, pois estava imobilizado. Em questão de segundos, as cócegas passaram para o pescoço e, finalmente, para o queixo. Abaixando os olhos, pude enfim ver o que estava sobre mim.

— Socorro!!!! — gritei desesperado.

A criatura que pisava no meu queixo era um ser humano em miniatura. Parecia um soldadinho de chumbo, só que de carne e osso. Meu grito fez com que ele caísse no chão. Logo senti vários homenzinhos subindo no meu corpo e indo me olhar do alto do meu nariz. Estávamos todos assustados. Um deles, que parecia ser o chefe, começou a fazer um discurso enorme em cima do meu queixo. Tinha cara de poucos amigos e parecia muito corajoso. Pisava firme e me olhava nos olhos sem sinal de medo. Eu não entendia nada da língua dele, mas achei melhor fingir que prestava atenção. Quando ele desceu e ordenou que soltassem meu cabelo, pude virar o rosto. Foi aí que percebi que eu estava preso por milhares de linhas, que atravessavam meu corpo de um lado a outro, e eram amarradas a minúsculas estacas fincadas no chão.

O resto do dia foi muito estranho. Pedi que me libertassem, mas eles não entenderam. O tal chefe foi muito atencioso e mandou que me dessem comida. Os homens pequeninos soltaram as amarras do meu braço direito e assim eu pude pegar as iguarias que haviam colocado sobre uma toalha estendida na areia. Ofereceram-me uns trinta ou quarenta frangos, que eram do tamanho de uma asa de passarinho. Para acompanhar, tomei copos de vinho do tamanho de um dedal de costura. Aquela comida bem-feita e saborosa me fez recuperar o cansaço, mas o vinho me deu muito sono. Adormeci, porém antes ouvi muitos deles dizerem insistentemente a palavra Lillipute. Mais tarde, vim a saber que esse era o nome do país onde eu estava.

No dia seguinte, percebi que aquelas criaturas ainda estavam com medo de mim. Nós não conseguíamos nos falar por causa das diferentes línguas, mas, através de gestos, consegui que eles compreendessem que eu não pretendia lhes fazer mal. Aos poucos foram me soltando, mas um verdadeiro exército em miniatura me cercava. Quando eu fazia qualquer gesto suspeito, atiravam flechas em mim. Elas machucavam como pequenas agulhas que entravam na minha pele.

Não reagi a nenhum ataque, apenas tirei as flechas do corpo e pedi para que parassem. Por fim, fui totalmente solto e pude ficar de pé. Um grito de pavor saiu da boca dos milhares de homenzinhos ao meu redor, por isso logo me sentei e eles se acalmaram.

Depois de um tempo, o chefe confabulou com várias pessoas e, por meio de gestos, o exército me fez entender que eu devia então levantar e andar até a capital do reino. Tomei muito cuidado para não pisar em nenhum deles. Chegando lá, fiquei encantado com o que vi. Era uma cidadezinha linda, com campos, plantações, casas, árvores, animais, flores, tudo minúsculo. As pessoas, curiosíssimas, abriam as janelas para me ver passar.

Fui levado a uma igreja abandonada, que tinha uma porta grande e que seria a minha casa. Para entrar nela, eu precisava me arrastar no chão; entretanto, o local era amplo o suficiente para que eu me deitasse se quisesse. Só não era possível ficar de pé lá dentro, pois eu bateria com a cabeça no teto.

No fim da tarde, o rei saiu de sua torre e foi me ver, montado em um minicavalo e acompanhado de uma pequena comitiva. Examinou-me da cabeça aos pés e ordenou que acorrentassem minha perna esquerda a um pilar da entrada da igreja. Tentei me comunicar com ele em inglês, espanhol, português, francês, italiano, mas foi impossível, ele não entendia nenhuma dessas línguas. Por fim foi embora e eu decidi entrar na minha
nova casa e dormir um pouco.

Glossário:
PROA – parte da frente de um navio.
CONVÉS – piso superior de um navio.
ESTACAS – troncos de madeira cravados em uma construção.
FINCADAS – cravadas.
DEDAL – escudo para o dedo, para protegê-lo de picadas de agulha durante a costura.
COMITIVA – grupo de pessoas que acompanha uma autoridade.
PILAR – coluna, suporte vertical.

**O narrador de Viagens de Gulliver apresenta vários argumentos que justificam o fato de ter aceitado o convite para a aventura a bordo do Antílope. Assinale a alternativa que contém um desses argumentos:**","“tinha pilhas de livros para ler”.","“Minha esposa pediu muito para que eu não embarcasse”.","“tinha [...] muitas aulas às quais me dedicar”.","“Eu estava acostumado a navegar desde a infância”. ","“não há pessoas doentes a bordo todo dia”.","d"
"429aaee3-5194-4cdc-b67c-a57cfb5a31b9","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"Analise o trecho: “Depois de um tempo, o chefe **confabulou** com várias pessoas”. Qual a única palavra que, ao substituir a que está em destaque, modifica o sentido original?
","…o chefe **conspirou** com várias pessoas.","…o chefe **insistiu** com várias pessoas. ","…o chefe **dialogou** com várias pessoas.","…o chefe **tramou** com várias pessoas.","…o chefe **maquinou** com várias pessoas.","b"
"fb197993-633a-4f0c-abe6-633a6e370bb6","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"No texto, é possível reconhecer diferentes aspectos da narrativa, como narrador, personagens, espaço, tempo e enredo. Considerando esses elementos, assinale a alternativa correta:","As ações se desenvolvem em três espaços: o navio Antílope, o mar aberto e o reino de Lilipute.","A narração ocorre em terceira pessoa, sendo conduzida pelo próprio Dr. Gulliver.","Os acontecimentos não seguem ordem cronológica, pois o relato começa depois da viagem.","Todos os personagens recebem nomes, o que facilita sua identificação.","O período da história não é claramente indicado, embora as ações ocorram por meio de flashbacks (volta ao passado)","a"
"3568f22e-d4f1-494e-9efd-5956d55f2590","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"Na frase “A criatura que pisava no meu queixo era um ser humano em miniatura. Parecia um soldadinho de chumbo, só que de carne e osso. Meu grito fez com que **ele** caísse no chão.”, a palavra destacada se refere:
","à criatura.","ao ser humano em miniatura. ","ao soldadinho de chumbo.","à expressão “carne e osso”.","à expressão “Meu grito”.","b"
"bfc072b1-3cb9-4d88-b63b-8dc62a80fdda","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"Alguns trechos da narrativa apresentam fatos, outros revelam a opinião do narrador. Assinale a alternativa em que há uma opinião:","“Ainda me sentia muito cansado e tinha dores pelo corpo.”","“Era uma cidadezinha linda, com campos, plantações, casas, árvores, animais, flores, tudo minúsculo.”","“A criatura que pisava no meu queixo era um ser humano em miniatura.”","“Não reagi a nenhum ataque, apenas tirei as flechas do corpo e pedi para que parassem.”","“Foi aí que percebi que eu estava preso por milhares de linhas, que atravessavam meu corpo de um lado a outro, e eram amarradas a minúsculas estacas fincadas no chão.”","b"
"69e649d9-7c3c-4be6-b14f-30ac51801a00","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"Em qual alternativa temos um exemplo de linguagem figurada?","“minha cabeça não saiu do chão”.","“eu estava preso por milhares de linhas”.","“Tomei muito cuidado para não pisar em nenhum deles”.","“Ondas gigantescas atingiam a proa e lavavam o convés”.","“Acordei com o sol nos olhos”. ","e"
"1c2f6b12-8ecd-48e1-bed8-7a8060c6b887","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"Assinale a única alternativa em que a palavra em destaque tem a função de apresentar uma característica, ou seja, configura-se como um adjetivo:","“eu devia então levantar e **andar** até a capital do reino”.","“Elas machucavam como pequenas **agulhas** que entravam na minha pele”.","“Eu só conseguia enxergar o **azul** do céu”.","“senti vários homenzinhos subindo no meu corpo e indo me olhar do **alto** do meu nariz”.","“Senti muitas saudades de tudo e, **exausto**, acabei adormecendo”. ","e"
"02b4d2b5-a86f-4702-8e80-42c76cf51914","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"No trecho: “De repente, senti uma espécie de cócegas na perna... ‘O que será **isso**?’ pensei com medo.”. A palavra “**isso**” foi usada para:","Apontar algo que o narrador, até aquele momento, não conseguia definir.","Mostrar que Gulliver estava falando com os pequeninos.","Indicar algo que o narrador já tinha certeza do que era. ","Revelar um objeto que Gulliver tinha visto na areia.","Referir-se ao medo que o narrador estava sentindo.","a"
"44695729-585d-4aaf-9bd9-dab582133a94","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"  ![](1763147344_Captura de tela 2025-11-14 160855.png){width=300px} 

Pode-se afirmar, a partir da tirinha, que o sentimento de euforia do personagem central só NÃO está representado:","Na ausência do celular no último quadrinho.","Na frase que se repete nas três últimas tirinhas.","Nas dimensões do personagem, que cresce à medida que os quadrinhos avançam.","No tamanho da fonte do texto por meio da qual é escrita a frase “Alguém curtiu a minha foto!”.","Na cor utilizada no plano de fundo dos quadrinhos, que, aos poucos, escurece.","a"
"b03244fd-fa6d-401a-8090-22383e796a34","Português","CMM - 2025/2026","Colégio Militar de Manaus",2025,NA,"O Texto II tem como FINALIDADE:","Narrar a respeito de indivíduos que são viciados em redes sociais.","Defender a concepção de que a solidão depende de quantos seguidores a pessoa obtém por meio das redes.","Provocar uma reflexão bem-humorada a respeito de como a percepção de si depende da aceitação do outro. ","Narrar a história de um dinossauro que se via pequeno e inferior, tal qual uma lagartixa.","Alertar os leitores sobre a influência nociva da internet na vida das pessoas.","c"
